1554178379.526557003,192.168.0.5,192.168.0.10
1554178379.528127734,192.168.0.10,192.168.0.5
1554178379.528590030,192.168.0.5,192.168.0.10
1554178379.529376613,192.168.0.10,192.168.0.5
1554178379.531169938,192.168.0.5,192.168.0.10
1554178385.404415858,192.168.0.10,192.168.0.5
1554178385.405172674,192.168.0.5,192.168.0.10
1554178385.557696587,192.168.0.10,192.168.0.5
1554178385.558179844,192.168.0.5,192.168.0.10
1554178385.559617947,192.168.0.10,192.168.0.5
1554178385.560106154,192.168.0.5,192.168.0.10
1554178385.560933850,192.168.0.10,192.168.0.5
1554178385.562675488,192.168.0.5,192.168.0.10
1554178391.436689291,192.168.0.10,192.168.0.5
1554178391.437486138,192.168.0.5,192.168.0.10
1554178391.581657340,192.168.0.10,192.168.0.5
1554178391.582137992,192.168.0.5,192.168.0.10
1554178391.583612457,192.168.0.10,192.168.0.5
1554178391.584070757,192.168.0.5,192.168.0.10
1554178391.584728147,192.168.0.10,192.168.0.5
1554178391.586430404,192.168.0.5,192.168.0.10
1554178397.465069611,192.168.0.10,192.168.0.5
1554178397.465798509,192.168.0.5,192.168.0.10
1554178397.615554866,192.168.0.10,192.168.0.5
1554178397.616038693,192.168.0.5,192.168.0.10
1554178397.617603509,192.168.0.10,192.168.0.5
1554178397.618095835,192.168.0.5,192.168.0.10
1554178397.618848508,192.168.0.10,192.168.0.5
1554178397.620676807,192.168.0.5,192.168.0.10
1554178403.493644775,192.168.0.10,192.168.0.5
1554178403.494391409,192.168.0.5,192.168.0.10
1554178403.640414730,192.168.0.10,192.168.0.5
1554178403.640889517,192.168.0.5,192.168.0.10
1554178403.642560769,192.168.0.10,192.168.0.5
1554178403.643007295,192.168.0.5,192.168.0.10
1554178403.643956149,192.168.0.10,192.168.0.5
1554178403.645727135,192.168.0.5,192.168.0.10
1554178409.516353706,192.168.0.10,192.168.0.5
1554178409.517114092,192.168.0.5,192.168.0.10
1554178409.660981640,192.168.0.10,192.168.0.5
1554178409.661459269,192.168.0.5,192.168.0.10
1554178409.663021540,192.168.0.10,192.168.0.5
1554178409.663478380,192.168.0.5,192.168.0.10
1554178409.664321866,192.168.0.10,192.168.0.5
1554178409.666094968,192.168.0.5,192.168.0.10
1554178415.555199746,192.168.0.10,192.168.0.5
1554178415.555981430,192.168.0.5,192.168.0.10
1554178415.708594915,192.168.0.10,192.168.0.5
1554178415.709096637,192.168.0.5,192.168.0.10
1554178415.710591303,192.168.0.10,192.168.0.5
1554178415.711047323,192.168.0.5,192.168.0.10
1554178415.711948606,192.168.0.10,192.168.0.5
1554178415.713707526,192.168.0.5,192.168.0.10
1554178421.568949484,192.168.0.10,192.168.0.5
1554178421.569707900,192.168.0.5,192.168.0.10
1554178421.715793559,192.168.0.10,192.168.0.5
1554178421.716276148,192.168.0.5,192.168.0.10
1554178421.717888938,192.168.0.10,192.168.0.5
1554178421.718352854,192.168.0.5,192.168.0.10
1554178421.719112582,192.168.0.10,192.168.0.5
1554178421.720999920,192.168.0.5,192.168.0.10
1554178427.605355817,192.168.0.10,192.168.0.5
1554178427.606068811,192.168.0.5,192.168.0.10
1554178427.754127220,192.168.0.10,192.168.0.5
1554178427.754605325,192.168.0.5,192.168.0.10
1554178427.756028270,192.168.0.10,192.168.0.5
1554178427.756487164,192.168.0.5,192.168.0.10
1554178427.757208856,192.168.0.10,192.168.0.5
1554178427.758887156,192.168.0.5,192.168.0.10
1554178433.622916844,192.168.0.10,192.168.0.5
1554178433.623675816,192.168.0.5,192.168.0.10
1554178433.778502630,192.168.0.10,192.168.0.5
1554178433.778980853,192.168.0.5,192.168.0.10
1554178433.780005337,192.168.0.10,192.168.0.5
1554178433.780458736,192.168.0.5,192.168.0.10
1554178433.781161608,192.168.0.10,192.168.0.5
1554178433.783142078,192.168.0.5,192.168.0.10
1554178439.643648888,192.168.0.10,192.168.0.5
1554178439.644426215,192.168.0.5,192.168.0.10
1554178439.795779534,192.168.0.10,192.168.0.5
1554178439.796267381,192.168.0.5,192.168.0.10
1554178439.797281220,192.168.0.10,192.168.0.5
1554178439.797779061,192.168.0.5,192.168.0.10
1554178439.798494341,192.168.0.10,192.168.0.5
1554178439.800155611,192.168.0.5,192.168.0.10
1554178445.668418850,192.168.0.10,192.168.0.5
1554178445.669144271,192.168.0.5,192.168.0.10
1554178445.818716412,192.168.0.10,192.168.0.5
1554178445.819176702,192.168.0.5,192.168.0.10
1554178445.820337524,192.168.0.10,192.168.0.5
1554178445.820778279,192.168.0.5,192.168.0.10
1554178445.821533425,192.168.0.10,192.168.0.5
1554178445.823270997,192.168.0.5,192.168.0.10
1554178451.710657275,192.168.0.10,192.168.0.5
1554178451.711390993,192.168.0.5,192.168.0.10
1554178451.878474804,192.168.0.10,192.168.0.5
1554178451.878943801,192.168.0.5,192.168.0.10
1554178451.879855460,192.168.0.10,192.168.0.5
1554178451.880328988,192.168.0.5,192.168.0.10
1554178451.881005293,192.168.0.10,192.168.0.5
1554178451.882694700,192.168.0.5,192.168.0.10
1554178457.721073708,192.168.0.10,192.168.0.5
1554178457.721796268,192.168.0.5,192.168.0.10
1554178457.877122513,192.168.0.10,192.168.0.5
1554178457.877593959,192.168.0.5,192.168.0.10
1554178457.878559637,192.168.0.10,192.168.0.5
1554178457.879009967,192.168.0.5,192.168.0.10
1554178457.879603468,192.168.0.10,192.168.0.5
1554178457.881418763,192.168.0.5,192.168.0.10
1554178463.748766206,192.168.0.10,192.168.0.5
1554178463.749477747,192.168.0.5,192.168.0.10
1554178463.894773490,192.168.0.10,192.168.0.5
1554178463.895246870,192.168.0.5,192.168.0.10
1554178463.896121564,192.168.0.10,192.168.0.5
1554178463.896570400,192.168.0.5,192.168.0.10
1554178463.897270386,192.168.0.10,192.168.0.5
1554178463.899019453,192.168.0.5,192.168.0.10
1554178469.783683271,192.168.0.10,192.168.0.5
1554178469.784403805,192.168.0.5,192.168.0.10
1554178469.927446234,192.168.0.10,192.168.0.5
1554178469.927915018,192.168.0.5,192.168.0.10
1554178469.928794769,192.168.0.10,192.168.0.5
1554178469.929271160,192.168.0.5,192.168.0.10
1554178469.930010122,192.168.0.10,192.168.0.5
1554178469.931904034,192.168.0.5,192.168.0.10
1554178475.804387849,192.168.0.10,192.168.0.5
1554178475.805133202,192.168.0.5,192.168.0.10
1554178475.949749835,192.168.0.10,192.168.0.5
1554178475.950225532,192.168.0.5,192.168.0.10
1554178475.951816887,192.168.0.10,192.168.0.5
1554178475.952277784,192.168.0.5,192.168.0.10
1554178475.953349093,192.168.0.10,192.168.0.5
1554178475.955091926,192.168.0.5,192.168.0.10
1554178481.824397986,192.168.0.10,192.168.0.5
1554178481.825154958,192.168.0.5,192.168.0.10
1554178481.974997666,192.168.0.10,192.168.0.5
1554178481.975496663,192.168.0.5,192.168.0.10
1554178481.976332108,192.168.0.10,192.168.0.5
1554178481.976807968,192.168.0.5,192.168.0.10
1554178481.977439613,192.168.0.10,192.168.0.5
1554178481.979307851,192.168.0.5,192.168.0.10
1554178487.856751216,192.168.0.10,192.168.0.5
1554178487.857521534,192.168.0.5,192.168.0.10
1554178488.008086339,192.168.0.10,192.168.0.5
1554178488.008566816,192.168.0.5,192.168.0.10
1554178488.009691969,192.168.0.10,192.168.0.5
1554178488.010177370,192.168.0.5,192.168.0.10
1554178488.010963093,192.168.0.10,192.168.0.5
1554178488.012678097,192.168.0.5,192.168.0.10
1554178493.890665029,192.168.0.10,192.168.0.5
1554178493.891417363,192.168.0.5,192.168.0.10
1554178494.041902969,192.168.0.10,192.168.0.5
1554178494.042428261,192.168.0.5,192.168.0.10
1554178494.043538615,192.168.0.10,192.168.0.5
1554178494.044006828,192.168.0.5,192.168.0.10
1554178494.044719544,192.168.0.10,192.168.0.5
1554178494.046468892,192.168.0.5,192.168.0.10
